review,sentiment
"b""Hellboy revolves around classic comic book/action/superhero genre story lines. Essentially Hellboy is a kind of demon who has found his way on earth. He is brought up from a child by a priest and within a government society and has chosen to protect the people of earth from the supernatural, rather then be a menace (the normal career route for a demon).<br /><br />The set up of the story involves creative uses of history, combining Nazi experiments with the occult. It's preposterous, but so is the whole idea of a demon roaming the streets. I find the explanations of the characters, who they are and how they came to be very well handled. The sequences are to the point and very entertaining. In fact the opening is the best part of the film, therein lays the problem\xc2\x85.<br /><br />Essentially Del Toro who both writes and directs this piece bottles it. The film is absent of all tension or any major conflict. Hellboy is essentially established as invincible within the first act and so the rest of the film comprises of scenes in which any conflict is automatically rather crass because we know inevitably Hellboy will be OK and the bad guy will die. I hear you cry that this is the case for any action/hero film. Well yes it is, but once we are drawn into a well made action film we can't help but feel the hero may die. Die Hard works because John Mclane looks likely to die at all parts. He escapes death by the slimmest of margins. The stakes are raised as his wife is also in danger etc etc\xc2\x85 Terminator and Terminator two work because in both cases the villain is far superior than the hero. The threat and tension is constant.<br /><br />Some of the other major weaknesses are: Del Toro is also guilty of employing deus ex machina. Characters generally disappear and reappear as their skills are needed within the story. The villain is featured in maybe three scenes. He has no motives. Turns up unexpectedly and inexplicably. In the one scene Hellboy looks to be up against a real threat (groups of monsters) a character unleashes her abilities - the screen fades to white and inexplicably the monsters are dead but everybody else lives. A minor character established in an irritating and undeveloped love story becomes the key to the conclusion of the film. Her character is so thin, the relationship so undeveloped. It is clear she is nothing more than a prop of sorts to push the plot along and to make it all make sense. I don't want to ruin the ending of the film but essentially a character that is dead is miraculously and unbelievably brought back to life\xc2\x85.<br /><br />The film suffers from poor dialogue and one liners that just aren't smart or funny. After a while it all starts to grate.<br /><br />What's more Del Toro blows the action scenes with some uninspired visuals. And whoever made the creative decision to make hellboy's primary weapon a gun instead of his clunking arm should be fired. Essentially the use of the gun weakens the concept of the film, degrading the fights to nothing more than a one sided shoot out <br /><br />The few positives include: The cinematography is very good. At all times a sense of mood is established by the dark lighting and the darker colour palette. As well as the use of interesting locations. Yet perhaps it is all a bit samey as well.<br /><br />The use of cgi and Fx is well done. Never do we get an over load. When effects are used they are used well and the sense of realism is kept. Rather similar to how Nolan used FX in batman. I much prefer this method to the overtop effects we often see.<br /><br />All in all this is a pretty poor film. The real shame is that (despite not reading the comics) I found the film wasted a lot of potential. Hellboy as a character has a lot of instantly apparent fascinating dimensions which are completely unexplored. The film has watch-ability, in the sense that if it comes on TV and nothing else is on it might be worth a viewing. But in any other situation I wouldn't bother with it.""",0
"b""I was pretty enthusiastic about seeing this movie when it came out. Commercials for it made it look quirky and I generally like Morgan Freeman and Chris Rock, and the combination of the two seemed like an interesting idea. Sadly, I was terribly disappointed with Nurse Betty.<br /><br />Personally, I've usually found that graphic violence and comedy don't go all that well together, and the only directors that have ever combined the two successfully, in my opinion, are Tarantino and the Coens. There isn't that much violence in Nurse Betty, but what violence is in it made me feel kind of weird when I was supposed to laugh. Of course, for me, part of the problem was also that there didn't seem to be many places where I was being asked to.<br /><br />The film doesn't much work as a drama, either. Renee Zellweger's Betty, the story's protagonist, is clinically insane and impossible to relate to in any real way. I will say Zellweger acts the role quite well, and Freeman, Rock, and Greg Kinnear all do good jobs too. The problem is in the writing; Freeman is the only person that gets to play an interesting character. It's really too bad. 3/10""",0
"b'I see this movie as a poor tribute to the old slasher movies. Because it really doesn\'t hold a candle to the 70\'s and 80\'s gold-era of horror, this is of course where personal taste comes in.<br /><br />This movie just falls into the category of ""New generation of slashers"" in my book, the cast is the typical ones 18-24 years and potential models. I\'m personally quite tired of that image in horror movies, the old movies at least had some variation in people. One or more fat people, and dorks in general. Just plain looking persons, of course having a couple of good lookers is fine they always been there. But when the entire cast is just a bunch of nice racks and butts it\'s getting silly. I mean, OK yeah i like to watch HOT chicks. But not in a horror that is supposed to reflect some ordinary people getting hunted down by for example a knife-wielding maniac... You expect the people being hunted to look something like any random person you see on the street. I think. There are of course a few movies with just good lookers that is perfectly alright, but they aren\'t many. ""Wrong turn"" is one example of the better ones.<br /><br />Next point is the killing scenes that slashers should be all about. In this poor movie, all you get to see is 2-3 frames of sudden high pitched sound/scream and music in crescendo. And that\'s it. The little you do get to see isn\'t very graphical at all, not for people who have seen some horrors during the years. The old-school slashers compared to this had much more and better death, blood and gore. Not to mention the killers in those movies, who surpassed the one you\'ll get to see here.<br /><br />As for true horror fans it is more fun and exciting to watch horrors with new approaches because of the originalities that pops up, the killer in this one doesn\'t add anything new and fresh to the genre in my opinion. I have to agree with what someone previously stated as well, the CGI is something i hate to watch. Personally i preffere the makeups in that sense I\'m conservative, (unless the CGI is really well done). But most importantly is to set a good setting of mood which allows you to ""get into the movie"", a good background story is one very good thing. Also revealing and explaining too much of everything in a movie to the viewers takes away all sense of mystic that adds very much of the mood, and doesn\'t give you much to think about. Just as an example: keeping the killers background a complete mystery for the viewer is a good move in many cases. I mean if everything about the story or the people in it has to be explained or shown in detail, then it\'s not much content left over for the viewer at all to ponder about... That\'s like watching a porno movie and hope for a great story in the meantime.<br /><br />Why the old-school slashers still works, at least for some people. Is because they are established cult movies from the era when they were a new thing, making new ones of that sort today is admittedly hard. The exception might be for people who are newer to that sort of horrors of course. I have noticed that many people does like this sort of horror movies, so there are of course not ""A right taste"" for horror movies.<br /><br />But for people out there that might share my opinion; here you have a frame of reference what to expect of this flick.'",0
"b""This flick is so bad its beyond belief.Even for an independent low budget film...it just, well, sucks.I can't even believe even Troma would put out such crap.I have been a fan of some Troma flicks for years(Toxic Avenger,Squeeze Play,Rockabilly Vampire to name a few).But LLoyd, come on,this goes way beyond the boundaries of any taste.It features some of the worst acting imaginable.I think it would have been possible to find unemployed street people who could have been as good...oh,wait, that is what they did.I mean it,these characters have negative charisma.With any luck, the producer and director of this film will have a huge karmic debt because of this atrocity.As will the special effects people.But beyond the terrible acting and the horrid special effects,the dialogue is absolutely traumatic to the ears.The script is full of plot holes the size of Alaska, and there are severe continuity problems.The worst part however, is that it not entertaining in even the smallest way.And this is the most unforgivable sin in film making.But, don't take my word for it.Go out and waste four bucks renting it.Just don't say I didn't warn you.""",0
"b""Imaginary Heroes is clearly the best film of the year. It was a complete and utter joy to watch. I was riveted. The whole audience up at the Sunset Five was riveted, when the film ended no one moved, spoke, nothing. I think this film is a perfect example of the of the power that drama has. Especially in so much as it sets an example of the quality of drama/ work of this younger generation. <br /><br />There were moments in your film, many, like at least seven, where I was struck by such a great amount of beauty, emotional beauty, that I actually couldn't breathe for a while. And for a catharsis junkie like me, that's about the best censorial experience I could ask for. It is the result of powerful, masterful storytelling and direction. Like heavyweight stuff, like Burtolucci and those guys. <br /><br />Each element of the film fit tightly together. There were no missteps at all. The cast was amazing. I have been a huge fan of Emile's and Ryan's for a long time, and I thought they have never been better. I was/am/will be continuously stunned by this film. And I promise I will drag every person I know to see it. It should be seen. It should win awards.""",1
"b'Martino, a young teacher in the island of Elba, has been formed by Maestro Fontanelli, an excellent educator, to be his own man and to say whatever he thinks, something that gets him in trouble at the school where we first meet him because he is teaching revolutionary ideals. The island is in a frenzy because of the arrival of one of the most influential men in European history of the 19th century. Napoleon is coming to his exile, not exactly a high point in his life.<br /><br />With surprise, Martino is chosen to accompany Napoleon who is writing his memoirs and is in need of help for his own project. The young man comes from a sea merchant family. His brother and sister want him to go on an commercial expedition, but Martino has decided his place belongs in Elba because he will try to assassinate Napoleon. Little deters him after his mentor Fontanelli is tried for treason and condemned to be shot by a firing squad.<br /><br />Martino finds his consolation with the much older Baroness Emilia, a beautiful woman. In his own interaction with the deposed emperor, a different kind of man emerges. Napoleon is seen as a more human person who really enjoys the company of Martino, not suspecting with the plans the young man\'s own plans for him. Unfortunately, Martino is not able to put his design into action because Napoleon has other plans in mind.<br /><br />Paolo Virzi, the director of ""Caterina va in citta"", shows why his early promise is still there. Mr. Virzi also collaborated with the screenplay, which is based on a novel by Ernesto Ferrero. The director shows he is as good in intimate drama as well as with this type of spectacle. Alessandro Pesci, the cinematographer, does an excellent job with the images he was able to get.<br /><br />Elio Germano, a young Italian actor is the best thing in the movie. He is playing against more experienced players, yet he manages to convince us he is the idealist youth trying to get justice to what he perceives is a noble cause. The great Daniel Auteuil is a more subdued Napoleon than one would expect from anyone\'s interpretation of this larger than life man. Monica Belucci is the love interest of Martino, but she has little to do. Omero Antonutti plays Fontanelli.'",1
"b'My 15 year old daughter asked me to watch this movie with her on Cable TV. As someone who saw Revenge of The Nerds in a movie theater, I found this movie to be an extremely predictable remake of it. The Nerds were simply replaced by Dorks. I drove her crazy by being able to predict precisely what would happen in each scene. The cast was cute, especially Amanda Bynes.<br /><br />Screenwriter Chad Creasey should be ashamed for writing such an obvious remake of an early 1980\'s flick. The title should have simply been ""Revenge of The Dorks."" Perhaps the sequel will be Revenge of the Dorks 2.'",0
"b'- Contains 1 spoiler, market with: ***** -<br /><br />Not presenting itself as yet another remake of ""The Interview"", Five Fingers actually is. Alas, besides maybe the hardship of physical torture, it never adds anything to it\'s predecessor\'s accomplishment in terms of suspense, plot or performances. In fact, Five Fingers never gets anywhere near its level. <br /><br />What I found to be in particular painful to watch wasn\'t the torture itself, but the way Martijn (Ryan Philippe) acted out his ordeal. To me it looked as if Philippe tried too hard to get his accent right and it made his performance glibly amateur which in turn even dragged down the performance of an otherwise great Colm Meaney. Phillipe\'s accent btw, being far from anything near Dutch, sounded more like Eastern European. <br /><br />Besides the acting of Philippi(which to my surprise turned from poor to actually decent towards the end) there is the matter of the flashbacks with the hackneyed Dutch scenery. (If these scenes were set in Switzerland they would have had the cast eat cheese on mountaintops with endless pastures with grazing cows wearing expensive timepieces). Scenery aside, The way these flashbacks pushed the plot didn\'t work for me at all. It made it being served like French fries at a drive-in and caused the build-up of suspense to flatline.<br /><br />Admittedly the movie did become more enjoyable as Phillipe\'s acting improved but I couldn\'t help being annoyed every now and then with scenes that were just too implausible. E.g.: <br /><br />************ Start spoiler<br /><br />At some point (after days) Philippe is almost tenderly washed by the female terrorist. This only to be followed by the brute severing of yet another finger. Why give the guy a wash if he\'s in for a torture? And the severing of that last finger seemed to only serve the title of this flick anyway, I mean, he was practically begging to have it knifed off. Didn\'t make sense\xc2\x85<br /><br />************ End spoiler<br /><br />What ultimately kept me watching was the performance of Fishburn who once again proved to be a brilliant actor but who also had the best part of the script to work with.<br /><br />All in all one is just far better off seeing ""The Interview"" with that other Matrix-icon: Hugo Weaving. And when you do, I\'m confident you won\'t find this review that disagreeable.<br /><br />3.5/10<br /><br />""The Interview"", 1998 www.imdb.com/title/tt0120714/'",0
"b'OK, the show was a little uneven, but I still loved it. I found the main two bunnies annoying, but Hamton & Plucky were always amusing.<br /><br />I really want the Baby Plucky episodes on DVD (or even VHS). Please release those!<br /><br />Specifically the ""Potty years"" episode aired on 11/22/91; the ""Going up"" episode aired on 9/17/92 and the ""Minister golf"" episode in 11/92.<br /><br />They are the funniest bits of the whole series and even over a decade later we still reference these bits!<br /><br />(I have nothing more to say, please reduce the minimum to something like 5 lines and rewards us for brevity!)'",1
"b""The Nun is a revenge picture whereby a very strict nun is killed by her rebellious trailer trash charges and comes back years later to get even when the now adults visit their old school. Story line is predictable in spades and will hold no surprises as it slowly winds its way to the end. It is a screamer of a movie with passable acting and a below average script and screenplay. Much of the special effects are low grade and there is almost zero believability in the final battle. Still, if you look past these there is some suspense and acting jewels. If you like senseless cookie cutter screamers, you'll like this, otherwise you should pass.""",0
"b'""Return of the Seven"" has a few good action scenes, and Elmer Bernstein\'s score is as rousing as ever. Nevertheless, it\'s a boring film, because it simply fails to involve us emotionally. Mcqueen\'s absence makes a really bad impression, and the fact that his character here is played by a different (little-known) actor is odd - in a bad way. The characters are not developed, so we don\'t connect with them - and we hardly care when some of them die. This sequel is a passable but poor imitation of the original.'",0
"b""This film had me spellbound this evening. Thanks to Fox Movie Classics for showing it uninterrupted. John Voight, this cast of little known black actresses and most of all, the children, made this a worthy way to spend a Sunday evening. How wonderful to see the early work of this seasoned actor, as well as Paul Winfield's excellent portrayal of Mad Billy. I can't see why anyone would say that Hume Cronyn is miscast in the role as superintendent. Who would they have chosen? The shrill character actor, Charles Lane? Although his career is laudable, an actor such as Lane would have cheapened the role. Cronyn was an excellent choice for the part. I will count this film as a true treasure to hold in memory.""",1
"b""On the heels of the well received and beloved coming of age film classic ,concerning the lives of teenagers as they headed into adulthood, George Lucas' American Graffiti, we have Cooley High. An adaptation of sorts by one Eric Monte, co creator of the popular 1970's CBS sitcom Good Times.<br /><br />Cooley High was, and is, viewed as a black version of American Graffiti.Instead of central California ,as in American Graffiti, we have the black slum of Chicago's Cabrini Green as the backdrop for the story here. Instead of America in 1962 Cooley High is situated in 1964.The movie stars Welcome Back Kotter's ,Lawrence Hilton Jacobs and Glynn Turman as the movie main protagonists and its' main characters. It has Garrett Morris playing the principal who tries to keep Jacobs' and Turman's characters,named Coceise and Preach, out of trouble a great deal of the time.<br /><br />You know, I would like to say that Cooley High is a worthy comparison piece to American Graffiti or that it is a great film on its' own but I can't. The problem lies with the fact that the producers of the film couldn't or wouldn't hide the sad underside of black life in America.Having the film in the Cabrini Green part of Chicago doesn't help things.<br /><br />Neither does the crass gross attempts at humor here. When Coceise is looking for a letter of intent from a college he finds his little brother has thrown down a toilet. When the gang visits the Chicago Zoo, one of the gang named Pooter, has manure thrown on him by an ape. When the Turman's character,Preach, is being chased by two hoodlums in the school hangout(A dirty and depressing place to eat food in much less meet people at), he opens the door of the girls' bathroom while a girl is relieving herself as he escapes through the window of the same bathroom! The high school, the homes of the characters, the bathrooms, just about everywhere in the film displays the unfortunate look of urban decay and poverty.<br /><br />If that wasn't enough there was the rough display of humor in the film. The use of violence and profanity in the film. Cooley High may be an coming of age film ,but it is a hard and rough coming of age film with little or none of the wit and liking of the use of nostalgia that made people like and appreciate American Graffiti so much.<br /><br />Motown Records had a hand in making the film. The company's music was part of the film's soundtrack. But even here you get a sense of same old same old as one has heard these songs before a million times over. Not that they weren't great songs within themselves but black music,of that time period was more than just Motown.Especially in Chicago. The song nearing the end of the movie, by the Spinners' G.C. Cameron, was not all that impressive. There have been better Motown ballads that have been done, by better Motown artists than Cameron without question.<br /><br />The last part of the film showing where the characters went to pay homage to the film Cooley High aimed to be ,American Graffiti. It shows that Preach,an intelligent but underachieving student went to Hollywood and became a successful television writer. Eric Monte may have patterned himself as Turman's character. The last shot of film show's Preach running away from Coceise's funeral ,held on a dark rainy afternoon, and all the bleakness that Cooley High came to represent. Eric Monte ,through Preach and that final scene, had one little lesson for all of us when watching Cooley High and for the love of the past. Don't look back.""",0
"b'Documentaries about fans are always mishmashes, and never worth seeing through, but I found this one, made by some of the fans themselves, more than usually unenlightening. As a veteran of the original Tolkien craze, forty years ago, I\'d hoped for more than the obvious--which doesn\'t always equate to the true. If there\'s anyone living who doesn\'t already know the nature of a fandom, any fandom, from having been or known a fan, he won\'t discover it here. Between irrelevancies, platitudes (to which the actors from the films are particularly prone), and acting out (by fans making the most--if not the best--of their one shot at fame), I could glean little of the special appeal of LOTR, the special emotional responses it evokes, and the range of the special creative forms those responses can take. In addition, the film is rather lazy: it slights some facts that could have been got across with little effort, e.g. what the exact legal loophole was (the wording of a copyright notice) that permitted the books\' unauthorized publication in the U.S. (Speaking of which: I take strong exception to the film\'s dismissal of the covers on that edition as ""irrelevant"" and ""psychedelic,"" which they were not. They were the work of Jack Gaughan, a very able sf illustrator of the period, and some fans, including me, found them more apt, and more attractive, than the covers on the rival set.)'",0
"b""Considered by many to be a strangely overlooked Chabrol it seems to me the reason it has been cold shouldered is its sleaze factor. Not as overtly sexy, violent or gory as many films of this period it nevertheless starts rather startlingly and although becoming more measured continues to ooze a rather unpleasant odour. Ms Audran, not here the ice maiden but a drunken mother, Donald Pleasence does a cameo as a child molester, David Hemmings has his eyes on underage sex and the central theme involves the relationship between a brother, sister and niece. No not very nice at all and Chabrol treats it all as if it is very normal (like it might be in some small French village!) instead of Ed McBain's New York City. Had this been treated in a more sensational manner then it would have been a more acceptable but lesser film. Here we really have to choose between the likelihood of various unpleasant options before the final denouement. Very watchable""",1
"b'""Mishima: A Life in Four Chapters"" is a visually stunning production that handles complex issues with evocative ease. It is based on the life of controversial Japanese author Yukio Mishima, who committed suicide in the 1970s. It is not really a biopic - at least not one in the traditional sense - but an exploration of Mishima\'s iconoclastic oeuvre. The film succeeds in presenting abstract concepts in an unembroidered, totally engaging manner. Paul Schrader makes you sympathize with Mishima without having to deconstruct him or his work. It doesn\'t quite solve the puzzle but it does make you understand it. An added bonus: As we see Mishima\'s fury over the lack of tradition in a morally vacant modern society, Schrader gives us an excellent demonstration of the dichotomy between thought and execution in cinema. John Bailey\'s cinematography is spectacularly good. The grandiosity of composer Philip Glass\' work is perfectly suited for the project. ""Mishima"" is the best film I\'ve seen this year, so far.'",1
"b'Part of the BBC filming of all of Shakespeare\'s classic plays, this version of Hamlet does nothing to dispel my particular impression that it is one of Shakespeare\'s most over-rated plays and Hamlet himself a not particularly moving and tragic character. I feel no sympathy for him, and I didn\'t after watching this.<br /><br />Even when you have great actors like the great Derek Jacobi in the role of the Dane, and Patrick Stewart as Claudius and Jonathan Hyde as Rosencrantz, it cannot disguise the lack of passion in the storyline. And when a good actor like Jacobi injects passion into it, he renders the entire role incomprehensible. I just could not connect his physicalisation of the character to what he was saying, and this killed it for me. That said, he does get the ""To be, or not to be"" speech right, as his actions with a dagger make clear the character\'s suicidal intentions at that point in the play.<br /><br />The supporting roles, to me better written and consequently better played, are enjoyable, notably Lalla Ward\'s loopy Ophelia and Stewart\'s well-detailed interpretation of Claudius.<br /><br />At four and a half hours, it is very long and best watched in bite-sized chunks. Check it out if you\'re interested but be prepared for a long watch.'",1
"b'This movie was one of the rolling on the floor laughing movies I have ever seen. Danny De Vito plays Owen perfectly. Momma is excellently portrayed, and was one of the highlights of the movie.<br /><br />At the beginning of the movie it starts of differently then what you would expect. Larry is trying to write a book and is having some troubles. Larry teaches a writing class and Owen tagged after Larry trying to get him to read his story. Owen eventually asks Larry to kill his mother, and in return Owen would kill Larry\'s ex-wife. The whole movie was really hilarious.<br /><br />One of my favorite parts of the movie is at the end when Owen writes ""Throw Momma from the Train"". Larry gets furious because he just wrote a book of similar plot. It turns out that Owen wrote a children\'s pop-up book.<br /><br />I would really recommend this movie. I gave it a 10.'",1
"b'This movie is a hard-to-find gem! It is the story of Juliette, a perfectly ordinary cleaning woman who works in the large corporate office of a yogurt company, and Romuald, the president of same. He takes no notice of her, he takes no notice of anyone until several plots to wrest his company away from him all hit at the same time. He is lost, no one to turn to and no one to trust when he discovers Juliette. As the cleaning woman, no one pays any attention to her, so they say and do incriminating things in front of her that she is smart enough to catch on to and use to help her helpless and hapless boss. The complications are wild, she is not so ordinary as she seems with five children from five different ex-husbands who are all still madly in love with her, and he is not so shrewd as he thinks he is. This movie doesn\'t follow a predictable path and that\'s what keeps you watching. The acting is superb and there are some very moving moments along the way as well. The working class displays more savvy than those above them, almost in the same way ""Gosford Park"" showed the upper crust is not all it\'s cracked up to be mentally. I recommend this movie very much. See it! 9/10'",1
"b'i am working at a video store so i got to see this one for free- thank god, had i paid for it my review would be less forgiving.<br /><br />well, the major idea of the film (geeky girl takes bloody revenge) isn\'t all that original, there are several parallels to ""carrie"" (playing a mean practical joke on a loser, except for one nice girl that is actually sorry for her, tamaras and carries bad family background). i still think it\'s a fun idea for trashy teen horror flick unfortunately they didn\'t take much advantage of the potentials that are here and rather put an emphasis on all the wrong things.<br /><br />what worked: i liked the actress that played tamara. she looked great (when she was hot) and her catty lines were fun (""Sean can\'t come to the phone. he\'s f**king patrick!"").<br /><br />what didn\'t work: the whole wicca thing was silly. i generally prefer rational explanations (she could have ploted the whole thing with her teacher or one of the boys to get her revenge). there were a lot of logical wholes and the gore looked really bad (when the boy is cutting of his ear and his tongue- please!!!)<br /><br />the whole idea wasn\'t bound for Oscar buzz, but i just think they wasted the comedic and the suspenseful potential they had. it was bearable but far from good!'",0
"b""This movie was so bad If anyone out their who starred in the movie are reading this including the director,i HATE YOU! LOL,that blonde woman, who was running away screaming through the forest.At least CRY RATHER THAN SCREAM AND KEEP DOING THE DODGY HEAVY BREATHING!! and oh dear god, if it was the director who sorted out the cameras on this one, then go back to a normal job. No one wants to be watching some scared woman's chin throughout it.Damn, don't even THINK about renting/buying or even having a copy of this within 100 metre radius of your house since it can be harmful to,people who like good movies...When i got home, i thought id rented a pron movie by the acting and style of the camera.""",0
"b'ALICE is the kind of movie they made in the 30\'s and 40\'s. Never attempts to be an ""event"". Just wants to entertain. And it does. I was surprised by Kiefer Sutherland. In a role that could be a cliche, he made it real. The plot does make allusions to ALICE IN WONDERLAND. A guy dressed in white does go through a hole and Kiefer does fall down one. Like ALICE the plot does twist and turn, but with a freshness you don\'t see in small movies. I loved the direction, Sutherland, just a very fast paced and interesting movie.'",1
"b'This film plunges headlong into the realm of the surreal \xc3\xa0 la Lynch and Jodorowsky--with an atmosphere that is strangely compelling, lulling the viewer with the dream-like intensity of its images.<br /><br />The narration is to be savoured--the narrator being trapped behind a painting (adjacent to the bed), who often speaks for it, vocalizing its desires and reasoning. Yes, Beardsley would sound like that.<br /><br />There are some flaws, but its strengths overwhelm its weaknesses. The sequence with the woman wrenching herself out of the bed and crawling across the floor, trying to escape, will leave you breathless. <br /><br />The film possesses a fin-de-siecle air about it; and should be read as a disarming cry from the bowels of the 20th century.<br /><br />Find this film and bathe in it.'",1
"b'* Some spoilers *<br /><br />This movie is sometimes subtitled ""Life Everlasting."" That\'s often taken as reference to the final scene, but more accurately describes how dead and buried this once-estimable series is after this sloppy and illogical send-off.<br /><br />There\'s a ""hey kids, let\'s put on a show air"" about this telemovie, which can be endearing in spots. Some fans will feel like insiders as they enjoy picking out all the various cameo appearances. Co-writer, co-producer Tom Fontana and his pals pack the goings-on with friends and favorites from other shows, as well as real Baltimore personages.<br /><br />That\'s on top of the returns of virtually all the members of the television\'s show varied casts, your old favorites as well as later non-favorites.<br /><br />There was always a tug-of-war pitting quality-conscious executive producer Barry Levinson, Fontana, James Yoshimura and the rest of the creative team against budget-conscious NBC execs, who simply wanted a another moronic police procedural like ""Nash Bridges,"" which regularly beat ""Homicide"" in the ratings. The pressure told as the show bounced between riveting realism that transcended its form, and sleazy sensationalism that demeaned it.<br /><br />Unfortunately for this movie, Fontana, co-writers Yoshimura and Eric Overmeyer and director Jean de Segonzac simply threw in the towel. They took the most ludicrous story are from the series, topped it with an unlikely and artistically unfruitful new plot line, and laid the burden of carrying the whole mess on one of the weaker cast members.<br /><br />Briefly, some time has passed since the last episode of the show. The former heart of Baltimore\'s homicide unit, Yaphet Kotto as Lt. Al Giardello, is now a Kurt Schmoke-like candidate for mayor, and Schmoke himself makes a cameo appearance. But this promising start immediately and improbably takes a tragic turn.<br /><br />The spotlight shifts to Giancarlo Esposito as Giardello\'s son Mike. A handsome man who has done good work elsewhere, Esposito was one of the pretty faces brought in late to supposedly enliven the TV series. But the question for viewers always was: is Mike that uncomfortable as Gee\'s son, or is Esposito that uncomfortable in the role?<br /><br />To be fair, Esposito doesn\'t get a chance to play out the main story without interruption. That\'s because the writers choose this moment to revive another storyline that spat on the intelligence of the show\'s loyal voters.<br /><br />An apparent snuff streaming video was promoted, and then seemed to actually take place, on the Internet. After some red herrings, the detectives arrested a repellent suspect. But Zaljko Ivanek\'s harassed and overworked Deputy States Attorney forgot to file motions in time, and the suspect was released, only to be murdered later.<br /><br />Let\'s summarize: he forgot to file the paperwork because it wasn\'t the most sensational case of his career, because the mayor, the attorney general, the governor, the entire Maryland Legislature, the U.S. Attorney General, NBC, Court TV, the BBC, AP, Reuters, People, The Sun, the Washington Post, the New York Times, the LA Times, Time Magazine, The Times of London, The Economist, The Johannesburg Mail and Guardian, L\'Osservatore Romano, Le Figaro, Paris Match, L\'Equipe and Computer World weren\'t calling every 10 minutes to ask about the status of the case.<br /><br />Nevertheless, the old gang of detectives and associates flocks back to Baltimore to help out. There\'s quite an array of talent on display. Unfortunately, with the limited amount of dialogue to hand out, some of them are merely on display.<br /><br />Two of the strongest actors, Clark Johnson and Melissa Leo, are criminally underused, while time wasted on Jon Seda and Michael Michelle could be better spent on commercials. The writers do seem to satirize this, presenting Jason Priestley as the latest big-deal detective. On the other hand, they give easy-come, easy-go Michelle Forbes a very affecting scene.<br /><br />There\'s some other sly casting, with actual Lt. Gary D\'Addario, the center of the book that gave rise to the show, playing another detective. Guests drop in from other shows, like Whitney Allen doing her deadpan and clueless ""Miss Sally"" from the children\'s show beloved by the inmates on Fontana\'s ""Oz."" Dina Napoli of WBAL TV turns up as herself. <br /><br />Even when entertaining, though, these guests can be distracting. Ed Begley Jr. actually advances the story in his brief appearance, playing Dr. Victor Ehrlich from Fontana\'s ""St. Elsewhere."" He\'s still a vivid character, and fits in a hospital setting. Then you remember, didn\'t St. Elegius turn out to be an autistic boy\'s fantasy?<br /><br />The most useful cameo reflects corporate synergy. This movie was made when Court TV bought re-run rights to the series. That network contributed legal waif Helen Lucaitis, who had interviewed the Homicide team and later appeared on ""Oz."" The TV correspondent does an efficient job summarizing the news, that is, plot points for latecomers.<br /><br />Although she\'s so thin that she disappears when she turns sideways, Lucaitis also adeptly handles a bit of physical comedy with Esposito. He shows more juice in his scenes with Lucaitis than with any of his usual colleagues. Perhaps those two should have done a spin-off.<br /><br />As the movie winds down, the cream of the cast rises to the top. Although they are saddled with a loser script, Andre Braugher and Kyle Secor overcome it. Their performances remind viewers what made Homicide, for considerable stretches, the best show on the air and one of the best television productions ever.<br /><br />It\'s fun to watch top pros do their stuff; it\'s just a shame this movie doesn\'t give them more of a chance. Die-hard fans may want to see this movie anyway, but you can live without it.'",0
"b""In this TV special Jon is the one who needs a life. The highlight of his day is counting the tiles on the ceiling and rearranging his sock drawer. Not content with this forever, Jon takes Garfield to a self help group in order to meet people. How many people will be interested in a loner 20-something who's best friend is a cat?<br /><br />After several failed attempts at getting a girl, including one cringeworthy dance scene that rivals David Brents' fusion of Flashdance and MC Hammer in The Office (Disco's dead?, says Jon), he is more than shocked to find a cute girl who is as much as a jerk as himself. <br /><br />Naturally, they get on but Garfield is worried that John will forget about him and prefer having kids to a cat. Fortunately Jon's new girlfriend is allergic to cats. <br /><br />With slicker animation than past TV specials, this feels like a longer episode of Garfield and Friends.""",1
"b'I don\'t normally give movies a ""1."" Although I am a HEARTLESS critic, I try to find anything that makes the movie worthwhile (that is to say, watchable). The main thing I look for is a coherent plot. If it has that alone, I can watch it! Let me start by saying, this doesn\'t even deserve to be called a movie, this is more like an elementary school project...gone horribly wrong! And I\'ve seen every Sci-Fi movie special that was ever made.<br /><br />Many times I\'ve read professional critic reviews that say crap like ""This played like a Made-for-TV...(etc, etc)"" and I kept saying ""Oh come on, I wish they\'d think of a REAL criticism."" Well this is worse...much worse! This is truly the worst ""thing"" I\'ve seen that\'s lasted the length of a movie (if I DID consider it a movie it would be my new worst movie of all time), and I\'ve seen every movie Uwe Boll made! This movie makes Uwe Boll look like Francis Ford Coppola! :) I\'d rather watch Jaws the Revenge all day then see this one more time...even 5 minutes of it...there was one good scene and it was the END! ;-P OK enough bashing the works of Ron Hall, now for the serious criticism.<br /><br />The script is poorly written, the dialog is delivered in a wooden manner, the effects are cheesier than those in a Power Rangers show, and don\'t even get me started on the screen zoom-in transitions (ugh). Someone actually watched this thing, edited it, and then said, ""ok release it""? I would have rather burned this than release it! In closing all I can say is ""Thank goodness DVD and VHS players have a Stop and Eject feature!"" My advice...don\'t rent it, if you do, you\'ll be glad you have stop and eject too! :)'",0
